is_incumbent,party,percent,votes,won,year,first_time_elected,count_victories,unemployement_rate,is_presidential_year,president_can_be_re_elected,president_overall_avg_job_approval,last_D_house_seats,last_R_house_seats,fundraising,district,president_party,last_house_majority,name,state
0.0,D,35.35,44757,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 25,R,R,Annie Betancourt,Florida
0.0,D,32.0,68755,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 4,R,R,Mark A. Norberg,California
0.0,R,29.7,62052,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 6,R,R,Paul L. Erickson,California
0.0,R,37.78,43891,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 53,R,R,Bill VanDeWeghe,California
1.0,D,62.19,72252,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 53,R,R,Susan A. Davis ,California
1.0,D,66.94,90443,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 1,R,R,Pete Visclosky ,Indiana
0.0,R,31.02,41909,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 1,R,R,Mark J. Leyva,Indiana
0.0,D,21.0,31218,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 13,R,R,Zane Reese,Texas
1.0,R,79.0,119401,1,2002,1996.0,3,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 13,R,R,Mac Thornberry ,Texas
0.0,R,99.7,171152,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 4,R,R,Ander Crenshaw,Florida
0.0,R,90.0,178171,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 6,R,R,Spencer T. Bachus III,Alabama
1.0,D,99.13,153387,1,2002,1990.0,6,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 2,R,R,Richard Neal ,Massachusetts
0.0,R,64.65,81845,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 25,R,R,Mario Diaz-Balart,Florida
0.0,D,45.21,114739,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 13,R,R,Jan Schneider,Florida
0.0,R,58.57,120743,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 1,R,R,Butch Otter,Idaho
1.0,D,62.0,79815,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 27,R,R,Brad Sherman ,California
0.0,R,54.79,139048,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 13,R,R,Katherine Harris,Florida
0.0,R,38.0,48996,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 27,R,R,Robert M. Levy,California
0.0,R,51.61,118228,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 3,R,R,Anne Northup,Kentucky
0.0,R,70.5,87544,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 21,R,R,Devin Nunes,California
0.0,D,48.39,110846,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 3,R,R,Jack Conway,Kentucky
0.0,D,51.3,56181,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 18,R,R,Dennis Cardoza,California
1.0,R,95.9,113168,1,2002,2002.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 1,R,R,JoAnn Davis ,Virginia
0.0,R,43.4,47528,0,2002,0.0,0,5.7,0.0,1.0,0.494,212.0,221.0,567730.6652794854,District 18,R,R,Dick Monteith,California
1.0,D,43.24,33002,1,2003,2003.0,0,6.0,0.0,1.0,0.4383202058920468,234.97826086956522,199.6304347826087,567730.6652794854,District 2,0,D,Ed Case ,Hawaii
0.0,R,5.63,4298,0,2003,0.0,0,6.0,0.0,1.0,0.4383202058920468,234.97826086956522,199.6304347826087,567730.6652794854,District 2,0,D,Bob McDermott,Hawaii
0.0,R,5.89,4497,0,2003,0.0,0,6.0,0.0,1.0,0.4383202058920468,234.97826086956522,199.6304347826087,567730.6652794854,District 2,0,D,Barbara Marumoto,Hawaii
0.0,D,7.92,6046,0,2003,0.0,0,6.0,0.0,1.0,0.4383202058920468,234.97826086956522,199.6304347826087,567730.6652794854,District 2,0,D,Colleen Hanabusa,Hawaii
0.0,D,30.2,23050,0,2003,0.0,0,6.0,0.0,1.0,0.4383202058920468,234.97826086956522,199.6304347826087,567730.6652794854,District 2,0,D,Matt Matsunaga,Hawaii
0.0,R,49.43,142247,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 9,R,R,Mike Sodrel,Indiana
0.0,R,7.0,12355,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 15,R,R,"Kenneth P. Jefferson, Jr.",New York
0.0,D,42.9,108156,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Nick Lampson,Texas
1.0,R,80.1,181012,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,John Shadegg,Arizona
1.0,D,48.94,140819,0,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 9,R,R,Baron Hill ,Indiana
0.0,D,43.0,106026,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 7,R,R,Dave Thomas,Colorado
1.0,R,70.7,171863,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Walter B. Jones,North Carolina
1.0,D,72.7,226423,1,2004,1994.0,5,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,Lynn Woolsey ,California
0.0,R,27.3,85244,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,Paul L. Erickson,California
1.0,R,100.0,177579,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Hal Rogers,Kentucky
1.0,D,67.2,167489,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 22,R,R,Maurice Hinchey,New York
1.0,D,59.7,171986,1,2004,1992.0,6,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 8,R,R,Jim Moran ,Virginia
1.0,D,91.1,161351,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 15,R,R,Charles B. Rangel,New York
0.0,D,34.48,69148,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 12,R,R,Tracey Smith,Texas
1.0,R,100.0,209384,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 22,R,R,Bill Thomas ,California
0.0,D,29.26,80133,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Lin Whitworth,Idaho
0.0,R,63.76,127870,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 12,R,R,Kay Granger,Texas
0.0,R,34.0,81666,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 36,R,R,Paul Whitehead,California
1.0,R,63.39,173010,1,2004,1998.0,3,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Chris Cannon ,Utah
1.0,R,70.74,193704,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Mike Simpson ,Idaho
1.0,D,91.5,136113,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 10,R,R,Edolphus Towns,New York
0.0,D,32.52,88748,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Beau Babka,Utah
1.0,D,62.0,151208,1,2004,1994.0,3,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 36,R,R,Jane Harman ,California
0.0,R,7.5,11099,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 10,R,R,Harvey R. Clarke,New York
1.0,R,67.45,206076,1,2004,1994.0,5,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,Roscoe Bartlett ,Maryland
1.0,R,55.0,135571,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 7,R,R,Bob Beauprez ,Colorado
1.0,R,66.1,155354,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 19,R,R,George Radanovich ,California
0.0,D,29.3,71227,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Roger A. Eaton,North Carolina
1.0,D,58.38,154626,1,2004,2000.0,2,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Bennie G. Thompson,Mississippi
0.0,R,36.9,106231,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 8,R,R,Lisa Marie Cheney,Virginia
0.0,D,33.1,90310,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Mike Johnson,California
0.0,D,29.3,66448,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,Robert J. Johnson,New York
0.0,R,23.4,45120,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Mike Dugas,California
1.0,D,71.4,138004,1,2004,1992.0,6,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Robert Matsui ,California
0.0,R,25.66,28238,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Don Karg,Arizona
1.0,D,70.12,77150,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Ed Pastor,Arizona
0.0,R,27.9,46867,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Stephen Graves,New York
0.0,R,20.22,52907,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,John McKinnis,Maryland
1.0,R,67.0,187799,1,2004,1992.0,6,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 52,R,R,Duncan Hunter ,California
0.0,D,39.8,86292,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Gary King,New Mexico
1.0,D,99.02,229465,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,John Olver,Massachusetts
0.0,D,27.2,79970,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 19,R,R,James Lex Bufford,California
1.0,R,90.72,239776,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,Jerry Moran,Kansas
1.0,D,71.0,115303,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 28,R,R,Howard Berman ,California
1.0,D,57.51,203771,1,2004,1998.0,3,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,David Wu,Oregon
0.0,R,38.15,135164,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,Goli Ameri,Oregon
0.0,R,23.3,37868,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 28,R,R,David Hernandez,California
0.0,R,55.5,139951,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Ted Poe,Texas
1.0,R,55.28,131682,1,2004,2000.0,2,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,At-Large,R,R,Barbara Cubin,Wyoming
0.0,R,25.5,28175,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 34,R,R,Wayne Miller,California
1.0,R,60.2,130498,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Steve Pearce ,New Mexico
0.0,D,41.97,99982,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,At-Large,R,R,Ted Ladd,Wyoming
1.0,R,70.7,160079,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,John M. McHugh,New York
0.0,R,32.8,81881,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 22,R,R,William A. Brenner,New York
0.0,R,44.72,136009,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Stan Thompson,Iowa
1.0,R,66.9,182119,1,2004,1988.0,8,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Wally Herger ,California
1.0,D,74.5,82282,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 34,R,R,Lucille Roybal-Allard ,California
0.0,R,47.41,116049,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 17,R,R,Arlene Wohlgemuth,Texas
1.0,D,55.21,168007,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Leonard Boswell,Iowa
1.0,D,71.3,119726,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Gary Ackerman,New York
0.0,D,8.41,21987,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,"Edward ""Scott"" Galmon",Louisiana
0.0,R,37.7,87811,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Billy J. Creech,North Carolina
0.0,D,19.36,50642,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,"Rufus Craig, Jr.",Louisiana
1.0,R,72.24,188980,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 6,R,R,Richard H. Baker,Louisiana
1.0,D,75.23,196809,1,2004,1994.0,5,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Al Wynn ,Maryland
1.0,D,88.6,166801,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 33,R,R,Diane Watson ,California
0.0,D,27.6,74857,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 52,R,R,Brian S. Keliher,California
0.0,D,51.2,125309,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 17,R,R,Chet Edwards,Texas
1.0,D,62.3,145079,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Bob Etheridge,North Carolina
1.0,D,80.5,162082,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 8,R,R,Jerrold Nadler,New York
1.0,R,77.0,236604,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,Jeff Miller,Florida
0.0,D,38.46,107406,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Randy Camacho,Arizona
1.0,R,100.0,98719,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 25,R,R,Mario Diaz-Balart,Florida
0.0,R,69.3,170716,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,Henry Bonilla,Texas
0.0,D,29.4,72480,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,Joe Sullivan,Texas
1.0,D,62.0,201577,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Allen Boyd,Florida
0.0,R,38.0,125399,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Bev Kilmer,Florida
0.0,D,26.8,51594,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 21,R,R,Fred B. Davis,California
1.0,D,65.8,182750,1,2004,1998.0,3,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 10,R,R,Ellen Tauscher ,California
1.0,R,73.2,140721,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 21,R,R,Devin Nunes ,California
0.0,D,34.2,82599,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Gary Page,Texas
1.0,R,65.0,189004,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 48,R,R,Christopher Cox ,California
0.0,D,32.2,93525,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 48,R,R,John Graham,California
1.0,R,60.26,197736,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Anne Northup,Kentucky
1.0,D,59.74,219077,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,Tom Allen ,Maine
0.0,R,40.26,147663,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 1,R,R,Charles E. Summers,Maine
1.0,D,67.15,192036,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Jim McGovern ,Massachusetts
0.0,R,64.0,154435,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Kenny Marchant,Texas
0.0,D,37.0,100737,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,"Blair H. Mathies, Jr.",New York
0.0,R,30.7,74978,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Scott Knapp,Tennessee
0.0,R,35.1,63526,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 51,R,R,Michael Giorgino,California
0.0,R,34.2,95349,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 10,R,R,Jeff Ketelson,California
1.0,R,62.9,178660,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Elton Gallegly ,California
1.0,R,88.0,192852,1,2004,2000.0,2,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,John E. Peterson,Pennsylvania
1.0,R,54.0,165558,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Rob Simmons ,Connecticut
0.0,D,46.0,139987,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,James Sullivan,Connecticut
1.0,R,63.0,171259,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Peter T. King,New York
1.0,R,99.55,256157,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Ander Crenshaw,Florida
0.0,R,26.6,42132,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 9,R,R,Arlette Molina,Texas
0.0,R,34.3,83926,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,Don Regan,California
1.0,D,63.1,153980,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 23,R,R,Lois Capps ,California
1.0,D,66.14,146449,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 53,R,R,Susan A. Davis ,California
0.0,R,28.86,63897,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 53,R,R,Darin Hunzeker,California
0.0,D,69.3,168970,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Jim Cooper,Tennessee
0.0,D,72.2,114462,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 9,R,R,Al Green,Texas
0.0,D,33.9,96397,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Brett Wagner,California
0.0,D,37.8,124040,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Tony Miller,Kentucky
1.0,D,72.0,200638,1,2004,1992.0,6,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Rosa DeLauro ,Connecticut
1.0,R,52.0,149891,1,2004,1988.0,8,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Christopher Shays ,Connecticut
0.0,R,28.04,80197,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Ronald Crews,Massachusetts
1.0,D,52.86,184833,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Darlene Hooley,Oregon
0.0,R,44.33,154993,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,Jim Zupancic,Oregon
0.0,D,31.8,78393,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 42,R,R,Lewis Myers,California
1.0,R,68.2,167632,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 42,R,R,Gary Miller ,California
0.0,D,43.89,129876,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Nick Clooney,Kentucky
1.0,D,72.1,154385,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 15,R,R,Mike Honda ,California
1.0,D,80.3,89363,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 31,R,R,Xavier Becerra ,California
0.0,D,39.0,95240,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Bill Fuller,Alabama
1.0,R,61.0,150411,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Mike D. Rogers,Alabama
0.0,D,40.0,93531,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 19,R,R,Charles Stenholm,Texas
0.0,R,58.4,136459,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 19,R,R,Randy Neugebauer,Texas
0.0,R,19.7,22048,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 31,R,R,Luis Vega,California
0.0,R,27.9,59953,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 15,R,R,Raymond Chukwu,California
0.0,R,25.0,69160,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Richard Elser,Connecticut
1.0,R,54.4,160982,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Geoff Davis,Kentucky
0.0,R,26.4,47992,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 16,R,R,Lawrence R. Wiesner,California
1.0,D,85.1,119144,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 32,R,R,Hilda Solis ,California
1.0,D,66.79,129984,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,"Sanford D. Bishop, Jr.",Georgia
0.0,R,33.21,64645,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Dave Eversman,Georgia
1.0,R,57.4,120696,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 11,R,R,Phil Gingrey,Georgia
0.0,D,42.6,89591,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 11,R,R,Rick Crawford,Georgia
1.0,D,67.0,207900,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Mark Udall,Colorado
0.0,D,48.0,136481,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 4,R,R,Diane Farrell,Connecticut
0.0,R,30.0,94160,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Stephen M. Hackman,Colorado
0.0,D,33.9,85140,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Jeff A. Miller,New York
1.0,D,63.44,182066,1,2004,2000.0,2,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Benjamin Cardin ,Maryland
0.0,R,33.8,97008,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 3,R,R,Robert P. Duckworth,Maryland
0.0,R,68.9,179599,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 8,R,R,Kevin Brady,Texas
0.0,D,29.7,77324,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 8,R,R,James Wright,Texas
1.0,D,70.9,129222,1,2004,1996.0,4,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 16,R,R,Zoe Lofgren ,California
1.0,R,56.9,143000,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 24,R,R,Sherwood Boehlert,New York
1.0,R,59.17,165260,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 2,R,R,Trent Franks,Arizona
1.0,D,76.1,166831,1,2004,1976.0,14,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 7,R,R,George Miller ,California
1.0,D,64.7,133670,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 29,R,R,Adam Schiff ,California
1.0,D,100.0,201773,1,2004,2002.0,1,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 5,R,R,John Lewis,Georgia
0.0,R,29.81,81213,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 20,R,R,Margaret Hostetter,Florida
0.0,D,33.3,91126,0,2004,0.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 7,R,R,John Martinez,Texas
0.0,R,64.1,175440,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 7,R,R,John Culberson,Texas
0.0,D,70.19,191195,1,2004,2004.0,0,5.5,1.0,0.0,0.494,205.0,229.0,567730.6652794854,District 20,R,R,Debbie Wasserman Schultz,Florida
