,district,is_incumbent,name,party,percent,state,votes,won,year
1623,District 3,0,Dean Phillips,D,55.6,Minnesota,202402.0,1,2018
1624,District 3,1,Erik Paulsen,R,44.2,Minnesota,160838.0,0,2018
1625,District 4,1,Betty McCollum,D,62.3,Minnesota,216685.0,1,2012
1626,District 4,0,Tony Hernandez,R,31.5,Minnesota,109659.0,0,2012
1627,District 4,1,Betty McCollum,D,61.2,Minnesota,147857.0,1,2014
1628,District 4,0,Sharna Wahlgren,R,32.9,Minnesota,79492.0,0,2014
1629,District 4,1,Betty McCollum,D,57.8,Minnesota,203299.0,1,2016
1630,District 4,0,Greg Ryan,R,34.4,Minnesota,121032.0,0,2016
1631,District 4,1,Betty McCollum,D,66.0,Minnesota,216701.0,1,2018
1632,District 4,0,Greg Ryan,R,29.8,Minnesota,97696.0,0,2018
1633,District 5,1,Keith Ellison,D,74.5,Minnesota,262102.0,1,2012
1634,District 5,0,Chris Fields,R,25.2,Minnesota,88753.0,0,2012
1635,District 5,1,Keith Ellison,D,70.8,Minnesota,167079.0,1,2014
1636,District 5,0,Doug Daggett,R,24.0,Minnesota,56577.0,0,2014
1637,District 5,1,Keith Ellison,D,69.1,Minnesota,249964.0,1,2016
1638,District 5,0,Frank Drake,R,22.3,Minnesota,80660.0,0,2016
1639,District 5,0,Ilhan Omar,D,78.0,Minnesota,267690.0,1,2018
1640,District 5,0,Jennifer Zielinski,R,21.7,Minnesota,74437.0,0,2018
1641,District 6,1,Michele Bachmann,R,50.5,Minnesota,179240.0,1,2012
1642,District 6,0,Jim Graves,D,49.3,Minnesota,174944.0,0,2012
1643,District 6,0,Tom Emmer,R,56.3,Minnesota,133328.0,1,2014
1644,District 6,0,Joe Perske,D,38.4,Minnesota,90926.0,0,2014
1645,District 6,1,Tom Emmer,R,65.6,Minnesota,235380.0,1,2016
1646,District 6,0,David Snyder,D,34.3,Minnesota,123008.0,0,2016
1647,District 6,1,Tom Emmer,R,61.1,Minnesota,192946.0,1,2018
1648,District 6,0,Ian Todd,D,38.7,Minnesota,122333.0,0,2018
1649,District 7,1,Collin Peterson,D,60.4,Minnesota,197791.0,1,2012
1650,District 7,0,Lee Byberg,R,34.8,Minnesota,114151.0,0,2012
1651,District 7,1,Collin Peterson,D,54.2,Minnesota,130546.0,1,2014
1652,District 7,0,Torrey Westrom,R,45.7,Minnesota,109955.0,0,2014
1653,District 7,1,Collin Peterson,D,52.5,Minnesota,173589.0,1,2016
1654,District 7,0,Dave Hughes,R,47.4,Minnesota,156952.0,0,2016
1655,District 7,1,Collin Peterson,D,52.1,Minnesota,146652.0,1,2018
1656,District 7,0,Dave Hughes,R,47.8,Minnesota,134655.0,0,2018
1657,District 8,0,Rick Nolan,D,54.3,Minnesota,191976.0,1,2012
1658,District 8,1,Chip Cravaack,R,45.4,Minnesota,160520.0,0,2012
1659,District 8,1,Rick Nolan,D,48.5,Minnesota,129090.0,1,2014
1660,District 8,0,Stewart Mills,R,47.1,Minnesota,125358.0,0,2014
1661,District 8,1,Rick Nolan,D,50.2,Minnesota,179098.0,1,2016
1662,District 8,0,Stewart Mills,R,49.6,Minnesota,177089.0,0,2016
1663,District 8,0,Pete Stauber,R,50.7,Minnesota,159388.0,1,2018
1664,District 8,0,Joe Radinovich,D,45.2,Minnesota,141972.0,0,2018
1665,District 1,0,Brad Morris,D,36.9,Mississippi,114076.0,0,2012
1666,District 1,1,Alan Nunnelee,R,60.4,Mississippi,186760.0,1,2012
1667,District 1,1,Alan Nunnelee,R,67.9,Mississippi,102622.0,1,2014
1668,District 1,0,Ron Dickey,D,28.9,Mississippi,43713.0,0,2014
1669,District 1,1,Trent Kelly,R,68.7,Mississippi,206455.0,1,2016
1670,District 1,0,Jacob Owens,D,27.9,Mississippi,83947.0,0,2016
1671,District 1,1,Trent Kelly,R,67.1,Mississippi,154447.0,1,2018
1672,District 1,0,Randy Wadkins,D,32.2,Mississippi,74241.0,0,2018
1673,District 2,1,Bennie Thompson,D,67.1,Mississippi,214978.0,1,2012
1674,District 2,0,Bill Marcy,R,31.0,Mississippi,99160.0,0,2012
1675,District 2,1,Bennie Thompson,D,67.7,Mississippi,100688.0,1,2014
1676,District 2,1,Bennie Thompson,D,67.1,Mississippi,192343.0,1,2016
1677,District 2,0,John Bouie II,R,29.1,Mississippi,83542.0,0,2016
1678,District 2,1,Bennie Thompson,D,71.9,Mississippi,148977.0,1,2018
1679,District 3,1,Gregg Harper,R,80.0,Mississippi,234717.0,1,2012
1680,District 3,1,Gregg Harper,R,68.9,Mississippi,117771.0,1,2014
1681,District 3,0,Doug Magee,D,27.9,Mississippi,47744.0,0,2014
1682,District 3,1,Gregg Harper,R,66.2,Mississippi,209490.0,1,2016
1683,District 3,0,Dennis Quinn,D,30.4,Mississippi,96101.0,0,2016
1684,District 3,0,Michael Guest,R,62.7,Mississippi,155840.0,1,2018
1685,District 3,0,Michael Evans,D,36.3,Mississippi,90193.0,0,2018
1686,District 4,0,Matthew Moore,D,28.8,Mississippi,82344.0,0,2012
1687,District 4,1,Steven Palazzo,R,64.1,Mississippi,182998.0,1,2012
1688,District 4,1,Steven Palazzo,R,69.9,Mississippi,108776.0,1,2014
1689,District 4,0,Matt Moore,D,24.3,Mississippi,37869.0,0,2014
1690,District 4,1,Steven Palazzo,R,65.0,Mississippi,181323.0,1,2016
1691,District 4,0,Mark Gladney,D,27.8,Mississippi,77505.0,0,2016
1692,District 4,1,Steven Palazzo,R,69.6,Mississippi,133805.0,1,2018
1693,District 4,0,Jeramey Anderson,D,29.3,Mississippi,56371.0,0,2018
1694,District 1,1,William Lacy Clay,D,78.7,Missouri,267927.0,1,2012
1695,District 1,0,Robyn Hamlin,R,17.9,Missouri,60832.0,0,2012
1696,District 1,1,William Lacy Clay,D,73.0,Missouri,119315.0,1,2014
1697,District 1,0,Daniel Elder,R,21.6,Missouri,35273.0,0,2014
1698,District 1,1,William Lacy Clay,D,75.5,Missouri,236993.0,1,2016
1699,District 1,0,Steven Bailey,R,20.0,Missouri,62714.0,0,2016
1700,District 1,1,William Lacy Clay,D,80.0,Missouri,198270.0,1,2018
1701,District 1,0,Robert Vroman,R,16.7,Missouri,41459.0,0,2018
1702,District 2,0,Glenn Koenen,D,37.1,Missouri,146272.0,0,2012
1703,District 2,0,Ann Wagner,R,60.1,Missouri,236971.0,1,2012
1704,District 2,1,Ann Wagner,R,64.1,Missouri,148191.0,1,2014
1705,District 2,0,Arthur Lieber,D,32.6,Missouri,75384.0,0,2014
1706,District 2,1,Ann Wagner,R,58.5,Missouri,241954.0,1,2016
1707,District 2,0,Bill Otto,D,37.7,Missouri,155689.0,0,2016
1708,District 2,1,Ann Wagner,R,51.1,Missouri,166494.0,1,2018
1709,District 2,0,Cort VanOstran,D,47.2,Missouri,153726.0,0,2018
1710,District 3,0,Eric C. Mayer,D,32.9,Missouri,111189.0,0,2012
1711,District 3,1,Blaine Luetkemeyer,R,63.5,Missouri,214843.0,1,2012
1712,District 3,1,Blaine Luetkemeyer,R,68.3,Missouri,130940.0,1,2014
1713,District 3,0,Courtney Denton,D,27.1,Missouri,52021.0,0,2014
1714,District 3,1,Blaine Luetkemeyer,R,67.8,Missouri,249865.0,1,2016
1715,District 3,0,Kevin Miller,D,27.9,Missouri,102891.0,0,2016
1716,District 3,1,Blaine Luetkemeyer,R,65.6,Missouri,187257.0,1,2018
1717,District 3,0,Katy Geppert,D,32.2,Missouri,91984.0,0,2018
1718,District 4,0,Vicky Hartzler,R,50.4,Missouri,113489.0,1,2012
1719,District 4,0,Ike Skelton,D,45.1,Missouri,101532.0,0,2012
1720,District 4,1,Vicky Hartzler,R,68.1,Missouri,120014.0,1,2014
1721,District 4,0,Nate Irvin,D,26.4,Missouri,46464.0,0,2014
1722,District 4,1,Vicky Hartzler,R,67.8,Missouri,225348.0,1,2016
1723,District 4,0,Gordon Christensen,D,27.8,Missouri,92510.0,0,2016
1724,District 4,1,Vicky Hartzler,R,64.7,Missouri,185245.0,1,2018
1725,District 4,0,Renee Hoagenson,D,32.8,Missouri,93861.0,0,2018
1726,District 5,1,Emanuel Cleaver,D,60.5,Missouri,200290.0,1,2012
1727,District 5,0,Jacob Turk,R,36.9,Missouri,122149.0,0,2012
1728,District 5,1,Emanuel Cleaver,D,51.6,Missouri,79256.0,1,2014
1729,District 5,0,Jacob Turk,R,45.0,Missouri,69071.0,0,2014
1730,District 5,1,Emanuel Cleaver,D,58.8,Missouri,190766.0,1,2016
1731,District 5,0,Jacob Turk,R,38.2,Missouri,123771.0,0,2016
1732,District 5,1,Emanuel Cleaver,D,61.5,Missouri,173592.0,1,2018
1733,District 5,0,Jacob Turk,R,35.7,Missouri,100695.0,0,2018
1734,District 6,0,Kyle Yarber,D,32.5,Missouri,108503.0,0,2012
1735,District 6,1,Sam Graves,R,65.0,Missouri,216906.0,1,2012
1736,District 6,1,Sam Graves,R,66.7,Missouri,124616.0,1,2014
1737,District 6,0,Bill Hedge,D,29.5,Missouri,55157.0,0,2014
1738,District 6,1,Sam Graves,R,68.0,Missouri,238388.0,1,2016
1739,District 6,0,David Blackwell,D,28.4,Missouri,99692.0,0,2016
1740,District 6,1,Sam Graves,R,65.3,Missouri,196659.0,1,2018
1741,District 6,0,Henry Martin,D,32.1,Missouri,96827.0,0,2018
1742,District 7,1,Billy Long,R,63.9,Missouri,203565.0,1,2012
1743,District 7,0,Jim Evans,D,30.9,Missouri,98498.0,0,2012
1744,District 7,1,Billy Long,R,63.5,Missouri,104054.0,1,2014
1745,District 7,0,Jim Evans,D,28.8,Missouri,47282.0,0,2014
1746,District 7,1,Billy Long,R,67.5,Missouri,228692.0,1,2016
1747,District 7,0,Genevieve Williams,D,27.4,Missouri,92756.0,0,2016
1748,District 7,1,Billy Long,R,66.3,Missouri,195872.0,1,2018
1749,District 7,0,Jamie Schoolcraft,D,30.0,Missouri,88642.0,0,2018
1750,District 8,0,Jack Rushin,D,24.6,Missouri,73755.0,0,2012
1751,District 8,1,Jo Ann Emerson,R,71.9,Missouri,216083.0,1,2012
1752,District 8,1,Jason Smith,R,66.7,Missouri,106124.0,1,2014
1753,District 8,0,Barbara Stocker,D,24.3,Missouri,38721.0,0,2014
1754,District 8,1,Jason Smith,R,74.4,Missouri,229792.0,1,2016
1755,District 8,0,Dave Cowell,D,22.7,Missouri,70009.0,0,2016
1756,District 8,1,Jason Smith,R,73.7,Missouri,180271.0,1,2018
1757,District 8,0,Kathy Ellis,D,24.7,Missouri,60535.0,0,2018
1758,At-Large,0,Kim Gillan,D,42.7,Montana,204939.0,0,2012
1759,At-Large,0,Steve Daines,R,53.3,Montana,255468.0,1,2012
1760,At-Large,0,Ryan Zinke,R,55.4,Montana,203871.0,1,2014
1761,At-Large,0,John Lewis,D,40.4,Montana,148690.0,0,2014
1762,At-Large,1,Ryan Zinke,R,56.2,Montana,285358.0,1,2016
1763,At-Large,0,Denise Juneau,D,40.5,Montana,205919.0,0,2016
1764,At-Large,0,Greg Gianforte,R,50.0,Montana,190520.0,1,2017
1765,At-Large,0,Rob Quist,D,44.4,Montana,169214.0,0,2017
1766,At-Large,1,Greg Gianforte,R,51.1,Montana,251290.0,1,2018
1767,At-Large,0,Kathleen Williams,D,46.0,Montana,226241.0,0,2018
1768,District 1,0,Korey L. Reiman,D,31.7,Nebraska,81206.0,0,2012
1769,District 1,1,Jeff Fortenberry,R,68.3,Nebraska,174889.0,1,2012
1770,District 1,1,Jeff Fortenberry,R,68.8,Nebraska,123219.0,1,2014
1771,District 1,0,Dennis Crawford,D,31.2,Nebraska,55838.0,0,2014
1772,District 1,1,Jeff Fortenberry,R,69.5,Nebraska,189771.0,1,2016
1773,District 1,0,Daniel Wik,D,30.5,Nebraska,83467.0,0,2016
1774,District 1,1,Jeffrey Fortenberry,R,60.3,Nebraska,137632.0,1,2018
1775,District 1,0,Jessica McClure,D,39.7,Nebraska,90551.0,0,2018
1776,District 2,0,John Ewing,D,49.2,Nebraska,129767.0,0,2012
1777,District 2,1,Lee Terry,R,50.8,Nebraska,133964.0,1,2012
1778,District 2,0,Brad Ashford,D,49.0,Nebraska,83872.0,1,2014
1779,District 2,1,Lee Terry,R,45.7,Nebraska,78157.0,0,2014
1780,District 2,0,Don Bacon,R,48.9,Nebraska,141066.0,1,2016
1781,District 2,1,Brad Ashford,D,47.7,Nebraska,137602.0,0,2016
1782,District 2,1,Don Bacon,R,52.0,Nebraska,110802.0,1,2018
1783,District 2,0,Kara Eastman,D,48.0,Nebraska,102428.0,0,2018
1784,District 3,0,Mark Sullivan,D,25.8,Nebraska,65266.0,0,2012
1785,District 3,1,Adrian Smith,R,74.2,Nebraska,187423.0,1,2012
1786,District 3,1,Adrian Smith,R,75.4,Nebraska,139440.0,1,2014
1787,District 3,0,Mark Sullivan,D,24.6,Nebraska,45524.0,0,2014
1788,District 3,1,Adrian Smith,R,100.0,Nebraska,226720.0,1,2016
1789,District 3,1,Adrian Smith,R,76.7,Nebraska,162757.0,1,2018
1790,District 3,0,Paul Theobald,D,23.3,Nebraska,49363.0,0,2018
1791,District 1,0,Dina Titus,D,63.6,Nevada,113967.0,1,2012
1792,District 1,0,Chris Edwards,R,31.5,Nevada,56521.0,0,2012
1793,District 1,1,Dina Titus,D,56.8,Nevada,45643.0,1,2014
1794,District 1,0,Annette Teijeiro,R,37.9,Nevada,30413.0,0,2014
1795,District 1,1,Dina Titus,D,61.9,Nevada,116537.0,1,2016
1796,District 1,0,Mary Perry,R,28.8,Nevada,54174.0,0,2016
1797,District 1,1,Dina Titus,D,66.2,Nevada,100643.0,1,2018
1798,District 1,0,Joyce Bentley,R,30.9,Nevada,46963.0,0,2018
1799,District 2,0,Samuel Koepnick,D,36.2,Nevada,102019.0,0,2012
1800,District 2,1,Mark Amodei,R,57.6,Nevada,162213.0,1,2012
1801,District 2,1,Mark Amodei,R,65.7,Nevada,122402.0,1,2014
1802,District 2,0,Kristen Spees,D,27.9,Nevada,52016.0,0,2014
1803,District 2,1,Mark Amodei,R,58.3,Nevada,182676.0,1,2016
1804,District 2,0,Chip Evans,D,36.9,Nevada,115722.0,0,2016
1805,District 2,1,Mark Amodei,R,58.2,Nevada,167427.0,1,2018
1806,District 2,0,Clint Koble,D,41.8,Nevada,120091.0,0,2018
1807,District 3,0,John Oceguera,D,42.9,Nevada,116823.0,0,2012
1808,District 3,1,Joe Heck,R,50.4,Nevada,137244.0,1,2012
1809,District 3,1,Joe Heck,R,60.8,Nevada,88528.0,1,2014
1810,District 3,0,Erin Bilbray,D,36.1,Nevada,52644.0,0,2014
1811,District 3,0,Jacky Rosen,D,47.2,Nevada,146869.0,1,2016
1812,District 3,0,Danny Tarkanian,R,46.0,Nevada,142926.0,0,2016
1813,District 3,0,Susie Lee,D,51.9,Nevada,148436.0,1,2018
1814,District 3,0,Danny Tarkanian,R,42.8,Nevada,122527.0,0,2018
1815,District 4,0,Steven Horsford,D,50.1,Nevada,120501.0,1,2012
1816,District 4,0,Danny Tarkanian,R,42.1,Nevada,101261.0,0,2012
1817,District 4,1,Steven Horsford,D,45.8,Nevada,59844.0,0,2014
1818,District 4,0,Cresent Hardy,R,48.5,Nevada,63466.0,1,2014
1819,District 4,0,Ruben Kihuen,D,48.5,Nevada,128985.0,1,2016
1820,District 4,1,Cresent Hardy,R,44.5,Nevada,118328.0,0,2016
1821,District 4,0,Steven Horsford,D,52.0,Nevada,121834.0,1,2018
1822,District 4,0,Cresent Hardy,R,43.7,Nevada,102484.0,0,2018
1823,District 1,1,Frank Guinta,R,46.0,New Hampshire,158659.0,0,2012
1824,District 1,0,Carol Shea-Porter,D,49.8,New Hampshire,171650.0,1,2012
1825,District 1,1,Carol Shea-Porter,D,48.1,New Hampshire,116769.0,0,2014
1826,District 1,0,Frank Guinta,R,51.7,New Hampshire,125508.0,1,2014
1827,District 1,0,Carol Shea-Porter,D,44.3,New Hampshire,162080.0,1,2016
1828,District 1,1,Frank Guinta,R,43.0,New Hampshire,157176.0,0,2016
1829,District 1,0,Chris Pappas,D,55.2,New Hampshire,58186.0,1,2018
1830,District 1,0,Eddie Edwards,R,43.5,New Hampshire,45833.0,0,2018
1831,District 2,1,Charles Bass,R,45.4,New Hampshire,152977.0,0,2012
1832,District 2,0,Ann McLane Kuster,D,50.2,New Hampshire,169275.0,1,2012
1833,District 2,1,Annie Kuster,D,54.9,New Hampshire,130700.0,1,2014
1834,District 2,0,Marilinda Garcia,R,44.9,New Hampshire,106871.0,0,2014
1835,District 2,1,Annie Kuster,D,49.8,New Hampshire,174371.0,1,2016
1836,District 2,0,Jim Lawrence,R,45.3,New Hampshire,158825.0,0,2016
1837,District 2,0,Steve Negron,D,,New Hampshire,,0,2018
1838,District 1,1,Rob Andrews,D,68.2,New Jersey,210470.0,1,2012
1839,District 1,0,Greg Horton,R,30.0,New Jersey,92459.0,0,2012
1840,District 1,0,Donald Norcross,D,57.4,New Jersey,93315.0,1,2014
1841,District 1,0,Garry Cobb,R,39.4,New Jersey,64073.0,0,2014
1842,District 1,1,Donald Norcross,D,60.0,New Jersey,183231.0,1,2016
1843,District 1,0,Bob Patterson,R,36.8,New Jersey,112388.0,0,2016
1844,District 1,1,Donald Norcross,D,63.4,New Jersey,136540.0,1,2018
1845,District 1,0,Paul Dilks,R,34.2,New Jersey,73702.0,0,2018
1846,District 2,0,Cassandra Shober,D,40.3,New Jersey,116462.0,0,2012
1847,District 2,1,Frank LoBiondo,R,57.7,New Jersey,166677.0,1,2012
1848,District 2,1,Frank LoBiondo,R,61.5,New Jersey,108875.0,1,2014
1849,District 2,0,"Bill Hughes, Jr.",D,37.3,New Jersey,66026.0,0,2014
1850,District 2,1,Frank LoBiondo,R,59.2,New Jersey,176338.0,1,2016
1851,District 2,0,David Cole,D,37.2,New Jersey,110838.0,0,2016
1852,District 2,0,Jeff Van Drew,D,52.0,New Jersey,122374.0,1,2018
1853,District 2,0,Seth Grossman,R,46.2,New Jersey,108590.0,0,2018
1854,District 3,0,Shelley Adler,D,44.9,New Jersey,145506.0,0,2012
1855,District 3,1,Jon Runyan,R,53.7,New Jersey,174253.0,1,2012
1856,District 3,0,Tom MacArthur,R,54.0,New Jersey,100471.0,1,2014
1857,District 3,0,Aimee Belgard,D,44.4,New Jersey,82537.0,0,2014
1858,District 3,1,Tom MacArthur,R,59.3,New Jersey,194596.0,1,2016
1859,District 3,0,Frederick John Lavergne,D,38.9,New Jersey,127526.0,0,2016
1860,District 3,1,Tom MacArthur,D,,New Jersey,,0,2018
1861,District 4,0,Brian Froelich,D,35.3,New Jersey,107991.0,0,2012
1862,District 4,1,Chris Smith,R,63.7,New Jersey,195145.0,1,2012
1863,District 4,1,Chris Smith,R,68.0,New Jersey,118826.0,1,2014
1864,District 4,0,Ruben Scolavino,D,31.1,New Jersey,54415.0,0,2014
1865,District 4,1,Chris Smith,R,63.7,New Jersey,211992.0,1,2016
1866,District 4,0,Lorna Phillipson,D,33.5,New Jersey,111532.0,0,2016
1867,District 4,1,Chris Smith,R,55.8,New Jersey,156271.0,1,2018
1868,District 4,0,Josh Welle,D,42.7,New Jersey,119394.0,0,2018
1869,District 5,0,Adam Gussen,D,42.7,New Jersey,130100.0,0,2012
1870,District 5,1,Scott Garrett,R,55.0,New Jersey,167501.0,1,2012
1871,District 5,1,Scott Garrett,R,55.4,New Jersey,104678.0,1,2014
1872,District 5,0,Roy Cho,D,43.3,New Jersey,81808.0,0,2014
1873,District 5,0,Josh Gottheimer,D,51.1,New Jersey,172587.0,1,2016
1874,District 5,1,Scott Garrett,R,46.7,New Jersey,157690.0,0,2016
1875,District 5,1,Josh Gottheimer,D,55.2,New Jersey,148021.0,1,2018
1876,District 5,0,John McCann,R,43.5,New Jersey,116505.0,0,2018
1877,District 6,1,Frank Pallone,D,63.3,New Jersey,151782.0,1,2012
1878,District 6,0,Anna Little,R,35.2,New Jersey,84360.0,0,2012
1879,District 6,1,Frank Pallone,D,59.9,New Jersey,72190.0,1,2014
1880,District 6,0,Anthony Wilkinson,R,38.9,New Jersey,46891.0,0,2014
1881,District 6,1,Frank Pallone,D,63.7,New Jersey,167895.0,1,2016
1882,District 6,0,Brent Sonnek-Schmelz,R,34.9,New Jersey,91908.0,0,2016
1883,District 6,1,Frank Pallone,D,62.7,New Jersey,121502.0,1,2018
1884,District 6,0,Rich Pezzullo,R,37.3,New Jersey,72337.0,0,2018
1885,District 7,0,Upendra Chivukula,D,40.0,New Jersey,123057.0,0,2012
1886,District 7,1,Leonard Lance,R,57.2,New Jersey,175662.0,1,2012
1887,District 7,1,Leonard Lance,R,59.3,New Jersey,104287.0,1,2014
1888,District 7,0,Janice Kovach,D,38.8,New Jersey,68232.0,0,2014
1889,District 7,1,Leonard Lance,R,54.1,New Jersey,185850.0,1,2016
1890,District 7,0,Peter Jacob,D,43.1,New Jersey,148188.0,0,2016
1891,District 7,0,Tom Malinowski,D,50.9,New Jersey,149443.0,1,2018
1892,District 7,1,Leonard Lance,R,47.6,New Jersey,139750.0,0,2018
1893,District 8,1,Albio Sires,D,78.0,New Jersey,130853.0,1,2012
1894,District 8,0,Maria Karczewski,R,18.9,New Jersey,31763.0,0,2012
1895,District 8,1,Albio Sires,D,77.4,New Jersey,61510.0,1,2014
1896,District 8,0,Jude Anthony Tiscornia,R,19.0,New Jersey,15141.0,0,2014
1897,District 8,1,Albio Sires,D,77.0,New Jersey,134733.0,1,2016
1898,District 8,0,Agha Khan,R,18.5,New Jersey,32337.0,0,2016
1899,District 8,1,Albio Sires,D,77.9,New Jersey,104418.0,1,2018
1900,District 8,0,John Muniz,R,18.9,New Jersey,25359.0,0,2018
1901,District 9,1,Bill Pascrell,D,74.0,New Jersey,162822.0,1,2012
1902,District 9,0,Shmuley Boteach,R,25.0,New Jersey,55091.0,0,2012
1903,District 9,1,Bill Pascrell,D,68.5,New Jersey,82498.0,1,2014
1904,District 9,0,Dierdre Paul,R,30.1,New Jersey,36246.0,0,2014
1905,District 9,1,Bill Pascrell,D,69.7,New Jersey,162642.0,1,2016
1906,District 9,0,Hector Castillo,R,28.0,New Jersey,65376.0,0,2016
1907,District 9,1,Bill Pascrell,D,70.0,New Jersey,121236.0,1,2018
1908,District 9,0,Eric Fisher,R,29.2,New Jersey,50499.0,0,2018
1909,District 10,1,Donald M. Payne,D,85.2,New Jersey,95299.0,1,2012
1910,District 10,0,Michael J. Alonso,R,12.8,New Jersey,14357.0,0,2012
1911,District 10,1,"Donald Payne, Jr.",D,85.4,New Jersey,95734.0,1,2014
1912,District 10,0,Yolanda Dentley,R,12.6,New Jersey,14154.0,0,2014
1913,District 10,1,Donald Payne Jr.,D,85.7,New Jersey,190856.0,1,2016
1914,District 10,0,David Pinckney,R,11.9,New Jersey,26450.0,0,2016
1915,District 10,1,"Donald Payne, Jr.",D,87.2,New Jersey,149566.0,1,2018
1916,District 10,0,Agha Khan,R,10.4,New Jersey,17911.0,0,2018
1917,District 11,0,John Arvanites,D,40.0,New Jersey,123897.0,0,2012
1918,District 11,1,Rodney Frelinghuysen,R,58.8,New Jersey,182237.0,1,2012
1919,District 11,1,Rodney Frelinghuysen,R,62.6,New Jersey,109455.0,1,2014
1920,District 11,0,Mark Dunec,D,37.4,New Jersey,65477.0,0,2014
1921,District 11,1,Rodney Frelinghuysen,R,58.0,New Jersey,194299.0,1,2016
1922,District 11,0,Joseph Wenzel,D,38.9,New Jersey,130162.0,0,2016
1923,District 11,0,Mikie Sherrill,D,56.8,New Jersey,121819.0,1,2018
1924,District 11,0,Jay Webber,R,43.2,New Jersey,92606.0,0,2018
1925,District 12,1,"Rush D. Holt, Jr.",D,69.2,New Jersey,189926.0,1,2012
1926,District 12,0,Eric Beck,R,29.5,New Jersey,80906.0,0,2012
1927,District 12,0,Bonnie Watson Coleman,D,61.0,New Jersey,90430.0,1,2014
1928,District 12,0,Alieta Eck,R,36.5,New Jersey,54168.0,0,2014
1929,District 12,1,Bonnie Watson Coleman,D,62.9,New Jersey,181430.0,1,2016
1930,District 12,0,Steven Uccio,R,32.0,New Jersey,92407.0,0,2016
1931,District 12,1,Bonnie Watson Coleman,D,65.5,New Jersey,145274.0,1,2018
1932,District 12,0,Daryl Kipnis,R,34.5,New Jersey,76389.0,0,2018
1933,District 1,0,Michelle Lujan Grisham,D,59.1,New Mexico,162924.0,1,2012
1934,District 1,0,Janice Arnold-Jones,R,40.8,New Mexico,112473.0,0,2012
1935,District 1,1,Michelle Lujan Grisham,D,58.6,New Mexico,105474.0,1,2014
1936,District 1,0,Mike Frese,R,41.4,New Mexico,74558.0,0,2014
1937,District 1,1,Michelle Lujan Grisham,D,65.1,New Mexico,181088.0,1,2016
1938,District 1,0,Richard Priem,R,34.9,New Mexico,96879.0,0,2016
1939,District 1,0,Debra Haaland,D,59.0,New Mexico,144302.0,1,2018
1940,District 1,0,Janice Arnold-Jones,R,36.4,New Mexico,89066.0,0,2018
1941,District 2,0,Evelyn Madrid Erhard,D,40.9,New Mexico,92162.0,0,2012
1942,District 2,1,Steve Pearce,R,59.1,New Mexico,133180.0,1,2012
1943,District 2,1,Steve Pearce,R,64.4,New Mexico,95209.0,1,2014
1944,District 2,0,"Roxanne ""Rocky"" Lara",D,35.5,New Mexico,52499.0,0,2014
1945,District 2,1,Steve Pearce,R,62.7,New Mexico,143514.0,1,2016
1946,District 2,0,Merrie Soules,D,37.2,New Mexico,85232.0,0,2016
1947,District 2,0,Xochitl Torres Small,D,50.7,New Mexico,99440.0,1,2018
1948,District 2,0,Yvette Herrell,R,49.3,New Mexico,96712.0,0,2018
1949,District 3,1,Ben Ray Lujan,D,63.1,New Mexico,167103.0,1,2012
1950,District 3,0,Jeff Byrd,R,36.9,New Mexico,97616.0,0,2012
1951,District 3,1,Ben Ray Lujan,D,61.5,New Mexico,113249.0,1,2014
1952,District 3,0,Jefferson Byrd,R,38.4,New Mexico,70775.0,0,2014
1953,District 3,1,Ben Ray Lujan,D,62.4,New Mexico,170612.0,1,2016
1954,District 3,0,Michael H. Romero,R,37.6,New Mexico,102730.0,0,2016
1955,District 3,1,Ben Ray Lujan,D,63.3,New Mexico,154072.0,1,2018
1956,District 3,0,Jerald Steve McFall,R,31.3,New Mexico,76061.0,0,2018
1957,District 1,1,Tim Bishop,D,49.3,New York,145198.0,1,2012
1958,District 1,0,Randy Altschuler,R,44.7,New York,131650.0,0,2012
1959,District 1,1,Tim Bishop,D,44.5,New York,78722.0,0,2014
1960,District 1,0,Lee Zeldin,R,53.2,New York,94035.0,1,2014
1961,District 1,1,Lee Zeldin,R,58.2,New York,188499.0,1,2016
1962,District 1,0,Anna Throne-Holst,D,41.8,New York,135278.0,0,2016
1963,District 1,1,Lee Zeldin,R,53.2,New York,130919.0,1,2018
1964,District 1,0,Perry Gershon,D,45.7,New York,112343.0,0,2018
1965,District 2,0,Vivianne Falcone,D,36.8,New York,99955.0,0,2012
1966,District 2,1,Peter T. King,R,52.2,New York,141950.0,1,2012
1967,District 2,1,Peter King,R,64.9,New York,95177.0,1,2014
1968,District 2,0,Patricia M. Maher,D,28.5,New York,41814.0,0,2014
1969,District 2,1,Peter King,R,62.1,New York,181506.0,1,2016
1970,District 2,0,DuWayne Gregory,D,37.9,New York,110938.0,0,2016
1971,District 2,1,Peter King,R,53.3,New York,122103.0,1,2018
1972,District 2,0,Liuba Grechen Shirley,D,46.7,New York,106996.0,0,2018
1973,District 3,1,Steve Israel,D,51.5,New York,157602.0,1,2012
1974,District 3,0,Stephen Labate,R,36.9,New York,113021.0,0,2012
1975,District 3,1,Steve Israel,D,52.6,New York,90032.0,1,2014
1976,District 3,0,Grant Lally,R,43.4,New York,74269.0,0,2014
1977,District 3,0,Tom Suozzi,D,53.0,New York,171775.0,1,2016
1978,District 3,0,Jack Martins,R,47.0,New York,152304.0,0,2016
