,district,is_incumbent,name,party,percent,state,votes,won,year
2454,District 25,1.0,Edward R. Roybal ,D,71.7,California,74261.0,1,1984
2455,District 25,0.0,"Roy D. ""Bill"" Bloxom",R,24.1,California,24968.0,0,1984
2456,District 25,1.0,Edward R. Roybal ,D,76.1,California,62692.0,1,1986
2457,District 25,0.0,Gregory L. Hardy,R,21.3,California,17558.0,0,1986
2458,District 25,1.0,Edward R. Roybal ,D,85.5,California,85378.0,1,1988
2459,District 25,1.0,Edward R. Roybal ,D,70.0,California,48120.0,1,1990
2460,District 25,0.0,Steven J. Renshaw,R,24.8,California,17021.0,0,1990
2461,District 25,,Buck McKeon,R,51.9,California,113611.0,1,1992
2462,District 25,,James H. Gilmartin,D,33.0,California,72233.0,0,1992
2463,District 25,1.0,Buck McKeon ,R,64.89,California,110301.0,1,1994
2464,District 25,0.0,James H. Gilmartin,D,31.44,California,53445.0,0,1994
2465,District 25,1.0,Buck McKeon ,R,62.4,California,122428.0,1,1996
2466,District 25,0.0,Diane Trautman,D,33.2,California,65089.0,0,1996
2467,District 25,1.0,Buck McKeon ,R,74.67,California,114013.0,1,1998
2468,District 25,1.0,Buck McKeon ,R,62.3,California,138628.0,1,2000
2469,District 25,0.0,Sid Gold,D,33.2,California,73921.0,0,2000
2470,District 25,1.0,Buck McKeon ,R,65.0,California,80775.0,1,2002
2471,District 25,0.0,Bob Conaway,D,31.1,California,38674.0,0,2002
2472,District 25,1.0,Buck McKeon ,R,64.5,California,145575.0,1,2004
2473,District 25,0.0,"Fred ""Tim"" Willoughby",D,35.5,California,80395.0,0,2004
2474,District 25,1.0,Buck McKeon ,R,60.0,California,93987.0,1,2006
2475,District 25,0.0,Robert Rodriguez,D,35.7,California,55913.0,0,2006
2476,District 25,1.0,Howard McKeon ,R,57.73,California,144660.0,1,2008
2477,District 25,0.0,Jackie Conaway,D,42.27,California,105929.0,0,2008
2478,District 25,1.0,Howard McKeon ,R,61.83,California,118308.0,1,2010
2479,District 25,0.0,Jackie Conaway,D,38.17,California,73028.0,0,2010
2480,District 25,1.0,Howard McKeon ,R,55.0,California,121593.0,1,2012
2481,District 25,0.0,Lee Rogers,D,45.0,California,106982.0,0,2012
2482,District 25,,Steve Knight,R,53.0,California,60847.0,1,2014
2483,District 25,,Tony Strickland,R,47.0,California,53225.0,0,2014
2484,District 25,1.0,Steve Knight ,R,53.1,California,138755.0,1,2016
2485,District 25,0.0,Bryan Caforio,D,46.9,California,122406.0,0,2016
2486,District 25,,Katie Hill,D,51.0,California,83662.0,1,2018
2487,District 25,,Steve Knight,R,49.0,California,79545.0,0,2018
2488,District 3,,John Boozman,R,98.9,Arkansas,141478.0,1,2002
2489,District 3,,John Boozman,R,59.32,Arkansas,160629.0,1,2004
2490,District 3,,Jan Judy,D,38.09,Arkansas,103158.0,0,2004
2491,District 3,,John Boozman,R,62.23,Arkansas,125039.0,1,2006
2492,District 3,,Woodrow Anderson,D,37.77,Arkansas,75885.0,0,2006
2493,District 3,,John Boozman,R,78.53,Arkansas,215196.0,1,2008
2494,District 3,,Steve Womack,R,72.44,Arkansas,148581.0,1,2010
2495,District 3,,David Whitaker,D,27.56,Arkansas,56542.0,0,2010
2496,District 3,,Steve Womack,R,75.9,Arkansas,186467.0,1,2012
2497,District 3,,Steve Womack,R,79.0,Arkansas,151630.0,1,2014
2498,District 3,,Steve Womack,R,77.0,Arkansas,217192.0,1,2016
2499,District 20,,Chris Gibson,R,54.87,New York,130176.0,1,2010
2500,District 20,,Scott Murphy,D,45.13,New York,107077.0,0,2010
2501,District 20,,Scott Murphy,D,50.23,New York,80833.0,1,2009
2502,District 20,,James Tedisco,R,49.77,New York,80107.0,0,2009
2503,District 20,,Kirsten Gillibrand,D,61.8,New York,177677.0,1,2008
2504,District 20,,Sandy Treadwell,R,38.2,New York,109644.0,0,2008
2505,District 20,,Kirsten Gillibrand,D,53.1,New York,125168.0,1,2006
2506,District 20,,John E. Sweeney,R,46.9,New York,110554.0,0,2006
2507,District 20,,John E. Sweeney,R,65.8,New York,188753.0,1,2004
2508,District 20,,Doris F. Kelly,D,33.7,New York,96630.0,0,2004
2509,District 20,,John E. Sweeney,R,73.3,New York,140238.0,1,2002
2510,District 20,,Frank Stoppenbach,D,24.0,New York,45878.0,0,2002
2511,District 20,,Benjamin A. Gilman,R,57.6,New York,136016.0,1,2000
2512,District 20,,Paul J. Feiner,D,40.1,New York,94646.0,0,2000
2513,District 20,,Benjamin A. Gilman,R,58.3,New York,98546.0,1,1998
2514,District 20,,Paul J. Feiner,D,38.8,New York,65589.0,0,1998
2515,District 20,,Benjamin A. Gilman,R,57.1,New York,122479.0,1,1996
2516,District 20,,Yash A. Aggarwal,D,37.6,New York,80761.0,0,1996
2517,District 1,,David Vitter,R,81.47,Louisiana,147117.0,1,2002
2518,District 1,,Monica L. Monica,R,11.22,Louisiana,20268.0,0,2002
2519,District 1,,Robert Namer,R,4.0,Louisiana,7229.0,0,2002
2520,District 1,,Bobby Jindal,R,78.4,Louisiana,225708.0,1,2004
2521,District 1,,Roy Armstrong,D,6.69,Louisiana,19266.0,0,2004
2522,District 1,,Vinny Mendoza,D,4.44,Louisiana,12779.0,0,2004
2523,District 1,,Daniel Zimmerman,D,4.22,Louisiana,12135.0,0,2004
2524,District 1,,Jerry Watts,D,3.49,Louisiana,10034.0,0,2004
2525,District 1,,Mike Rogers,R,2.77,Louisiana,7975.0,0,2004
2526,District 1,,Bobby Jindal,R,88.11,Louisiana,130508.0,1,2006
2527,District 1,,David Gereighty,D,7.37,Louisiana,10919.0,0,2006
2528,District 1,,Stacey Tallitsch,D,3.39,Louisiana,5025.0,0,2006
2529,District 1,,Steve Scalise,R,65.68,Louisiana,189168.0,1,2008
2530,District 1,,Jim Harlan,D,34.32,Louisiana,98839.0,0,2008
2531,District 1,,Steve Scalise,R,78.52,Louisiana,157182.0,1,2010
2532,District 1,,Myron Katz,D,19.19,Louisiana,38416.0,0,2010
2533,District 1,,Steve Scalise,R,66.63,Louisiana,193496.0,1,2012
2534,District 1,,Vinny Mendoza,D,21.25,Louisiana,61703.0,0,2012
2535,District 1,,Gary King,R,8.55,Louisiana,24844.0,0,2012
2536,District 1,,Steve Scalise,R,77.56,Louisiana,189250.0,1,2014
2537,District 1,,Vinny Mendoza,D,10.15,Louisiana,24761.0,0,2014
2538,District 1,,Lee Dugas,D,8.72,Louisiana,21286.0,0,2014
2539,District 1,,Steve Scalise,R,74.56,Louisiana,243645.0,1,2016
2540,District 1,,Lee Ann Dugas,D,12.8,Louisiana,41840.0,0,2016
2541,District 1,,Danil Faust,D,3.89,Louisiana,12708.0,0,2016
2542,District 1,,Joe Swider,D,2.83,Louisiana,9237.0,0,2016
2543,District 26,,Maurice D. Hinchey,D,55.2,New York,122850.0,1,1996
2544,District 26,,Sue Wittig,R,42.3,New York,94125.0,0,1996
2545,District 26,,Maurice D. Hinchey,D,61.8,New York,108204.0,1,1998
2546,District 26,,Bud Walker,R,31.3,New York,54776.0,0,1998
2547,District 26,,Maurice D. Hinchey,D,62.0,New York,140395.0,1,2000
2548,District 26,,Bob Moppert,R,37.0,New York,83856.0,0,2000
2549,District 26,,Thomas M. Reynolds,R,73.6,New York,135089.0,1,2002
2550,District 26,,Ayesha F. Nariman,D,22.4,New York,41140.0,0,2002
2551,District 26,,Thomas M. Reynolds,R,55.6,New York,157466.0,1,2004
2552,District 26,,Jack Davis,D,44.4,New York,125613.0,0,2004
2553,District 26,,Thomas M. Reynolds,R,52.0,New York,109257.0,1,2006
2554,District 26,,Jack Davis,D,48.0,New York,100914.0,0,2006
2555,District 26,,Chris J. Lee,R,55.0,New York,148607.0,1,2008
2556,District 26,,Alice Kryzan,D,40.5,New York,109615.0,0,2008
2557,District 26,,Chris J. Lee,R,73.6,New York,151449.0,1,2010
2558,District 26,,Philip A. Fedele,D,26.4,New York,54307.0,0,2010
2559,District 26,,Brian Higgins,D,74.8,New York,212588.0,1,2012
2560,District 26,,Michael Madigan,R,25.2,New York,71666.0,0,2012
2561,District 26,,Brian Higgins,D,68.1,New York,113210.0,1,2014
2562,District 26,,Kathy Weppner,R,31.9,New York,52909.0,0,2014
2563,District 26,,Brian Higgins,D,74.6,New York,215289.0,1,2016
2564,District 26,,Shelly Schratz,R,25.4,New York,73377.0,0,2016
2565,District 5,,Robert Hurt,R,50.81,Virginia,119560.0,1,2010
2566,District 5,,Tom Perriello,D,46.98,Virginia,110561.0,0,2010
2567,District 39,,Andrew J. Hinshaw,R,65.7,California,146911.0,1,1972
2568,District 39,,John Woodland Black,D,43.3,California,76695.0,0,1972
2569,District 39,,Charles E. Wiggins,R,55.3,California,87995.0,1,1974
2570,District 39,,"William E. ""Bill"" Farris",D,40.4,California,64735.0,0,1974
2571,District 39,1.0,Charles E. Wiggins ,R,58.6,California,122657.0,1,1976
2572,District 39,0.0,"William E. ""Bill"" Farris",D,41.4,California,86745.0,0,1976
2573,District 39,,William E. Dannemeyer,R,63.7,California,112160.0,1,1978
2574,District 39,,William E. Farris,D,36.3,California,63891.0,0,1978
2575,District 39,1.0,William E. Dannemeyer ,R,76.3,California,175228.0,1,1980
2576,District 39,0.0,Leonard L. Lahtinen,D,23.7,California,54504.0,0,1980
2577,District 39,1.0,William E. Dannemeyer ,R,72.2,California,129539.0,1,1982
2578,District 39,0.0,Frank G. Verges,D,26.0,California,46681.0,0,1982
2579,District 39,1.0,William E. Dannemeyer ,R,76.2,California,175788.0,1,1984
2580,District 39,0.0,Robert E. Ward,D,23.8,California,54889.0,0,1984
2581,District 39,1.0,William E. Dannemeyer ,R,74.5,California,131603.0,1,1986
2582,District 39,0.0,David D. Vest,D,24.0,California,42377.0,0,1986
2583,District 39,1.0,William E. Dannemeyer ,R,74.0,California,169360.0,1,1988
2584,District 39,0.0,Don E. Marquis,D,22.8,California,52162.0,0,1988
2585,District 39,1.0,William E. Dannemeyer ,R,65.3,California,113849.0,1,1990
2586,District 39,0.0,"Francis X. ""Frank"" Hoffman",D,30.8,California,53670.0,0,1990
2587,District 39,,Ed Royce,R,57.3,California,122472.0,1,1992
2588,District 39,,Molly McClanahan,D,38.5,California,81728.0,0,1992
2589,District 39,1.0,Ed Royce ,R,66.36,California,113641.0,1,1994
2590,District 39,0.0,"R. O. ""Bob"" Davis",D,29.02,California,49696.0,0,1994
2591,District 39,1.0,Ed Royce ,R,62.9,California,120761.0,1,1996
2592,District 39,0.0,R. Davis,D,31.9,California,61392.0,0,1996
2593,District 39,1.0,Ed Royce ,R,62.63,California,97366.0,1,1998
2594,District 39,0.0,"A. ""Cecy"" R. Groom",D,33.97,California,52815.0,0,1998
2595,District 39,1.0,Ed Royce ,R,62.8,California,129294.0,1,2000
2596,District 39,0.0,Gill G. Kanel,D,31.5,California,64938.0,0,2000
2597,District 39,,Linda Sánchez,D,54.9,California,52256.0,1,2002
2598,District 39,,Tim Escobar,R,40.8,California,38925.0,0,2002
2599,District 39,1.0,Linda Sánchez ,D,60.7,California,100132.0,1,2004
2600,District 39,0.0,Tim Escobar,R,39.3,California,64832.0,0,2004
2601,District 39,1.0,Linda Sánchez ,D,65.9,California,72149.0,1,2006
2602,District 39,0.0,James L. Andion,R,34.1,California,37384.0,0,2006
2603,District 39,1.0,Linda Sánchez ,D,69.67,California,125289.0,1,2008
2604,District 39,0.0,Diane A. Lenning,R,30.33,California,54533.0,0,2008
2605,District 39,1.0,Linda Sánchez ,D,63.0,California,81590.0,1,2010
2606,District 39,0.0,Larry S. Andre,R,33.0,California,42037.0,0,2010
2607,District 39,1.0,Ed Royce ,R,58.0,California,145607.0,1,2012
2608,District 39,0.0,Jay Chen,D,42.0,California,106360.0,0,2012
2609,District 39,1.0,Ed Royce ,R,69.0,California,91319.0,1,2014
2610,District 39,0.0,Peter O. Anderson,D,31.0,California,41906.0,0,2014
2611,District 39,1.0,Ed Royce ,R,57.2,California,150777.0,1,2016
2612,District 39,0.0,Brett Murdock,D,42.8,California,112679.0,0,2016
2613,District 13,,Charles Kramer,D,52.7,California,65261.0,1,1932
2614,District 13,,Charles H. Randall,R,43.1,California,53449.0,0,1932
2615,District 13,1.0,Charles Kramer ,D,62.5,California,83384.0,1,1934
2616,District 13,0.0,Thomas K. Case,R,21.0,California,27993.0,0,1934
2617,District 13,1.0,Charles Kramer ,D,90.0,California,119251.0,1,1936
2618,District 13,1.0,Charles Kramer ,D,65.9,California,96258.0,1,1938
2619,District 13,0.0,K. L. Stockton,R,30.7,California,44808.0,0,1938
2620,District 13,1.0,Charles Kramer ,D,75.7,California,127167.0,1,1940
2621,District 13,,Norris Poulson,R,49.5,California,38577.0,1,1942
2622,District 13,1.0,Charles Kramer ,D,42.4,California,33060.0,0,1942
2623,District 13,,Ned R. Healy,D,55.0,California,66854.0,1,1944
2624,District 13,1.0,Norris Poulson ,R,45.0,California,54792.0,0,1944
2625,District 13,,Norris Poulson,R,51.8,California,48071.0,1,1946
2626,District 13,1.0,Ned R. Healy ,D,48.2,California,44712.0,0,1946
2627,District 13,1.0,Norris Poulson ,R,52.6,California,62951.0,1,1948
2628,District 13,0.0,Ned R. Healy,D,47.4,California,56624.0,0,1948
2629,District 13,1.0,Norris Poulson ,R,84.9,California,83296.0,1,1950
2630,District 13,1.0,Ernest K. Bramblett ,R,51.0,California,79496.0,1,1952
2631,District 13,0.0,Will Hays,D,49.0,California,76516.0,0,1952
2632,District 13,,Charles M. Teague,R,52.5,California,69287.0,1,1954
2633,District 13,,Timothy I. O'Reilly,D,47.5,California,62786.0,0,1954
2634,District 13,1.0,Charles M. Teague ,R,59.6,California,104009.0,1,1956
2635,District 13,0.0,William Kirk Stewart,D,40.4,California,70567.0,0,1956
2636,District 13,1.0,Charles M. Teague ,R,57.0,California,98381.0,1,1958
2637,District 13,0.0,William Kirk Stewart,D,43.0,California,74160.0,0,1958
2638,District 13,1.0,Charles M. Teague ,R,65.0,California,146072.0,1,1960
2639,District 13,0.0,George J. Holgate,D,35.0,California,78597.0,0,1960
2640,District 13,1.0,Charles M. Teague ,R,64.9,California,84743.0,1,1962
2641,District 13,0.0,George J. Holgate,D,35.1,California,45746.0,0,1962
2642,District 13,1.0,Charles M. Teague ,R,57.4,California,104744.0,1,1964
2643,District 13,0.0,George E. Taylor,D,42.6,California,77763.0,0,1964
2644,District 13,1.0,Charles M. Teague ,R,67.5,California,116701.0,1,1966
2645,District 13,0.0,Charles A. Storke,D,32.5,California,56240.0,0,1966
2646,District 13,1.0,Charles M. Teague ,R,65.9,California,148357.0,1,1968
2647,District 13,0.0,Stankey K. Sheinbaum,D,34.1,California,76928.0,0,1968
2648,District 13,1.0,Charles M. Teague ,R,58.2,California,125507.0,1,1970
2649,District 13,0.0,Gary Hart,D,40.8,California,87980.0,0,1970
2650,District 13,1.0,Charles M. Teague ,R,73.9,California,153723.0,1,1972
2651,District 13,0.0,Lester Dean Cleveland,D,27.1,California,54237.0,0,1972
2652,District 13,,Robert J. Lagomarsino,R,53.7,California,,1,1974
2653,District 13,,James D. Loebl,D,18.8,California,,0,1974
2654,District 13,,"James A. Browning, Jr.",D,7.8,California,,0,1974
2655,District 13,,Roger A. Ikola,D,6.3,California,,0,1974
2656,District 13,,"E.T. ""Tom"" Jolicoeur",D,6.0,California,,0,1974
2657,District 13,,David H. Miller,D,3.2,California,,0,1974
2658,District 13,,R.W. Handley,D,2.4,California,,0,1974
2659,District 13,,F. Joe Deauchamp,D,1.9,California,,0,1974
2660,District 13,,Norm Mineta,D,52.6,California,78649.0,1,1974
2661,District 13,,George W. Milias,R,42.4,California,63381.0,0,1974
2662,District 13,1.0,Norm Mineta ,D,66.8,California,135291.0,1,1976
2663,District 13,0.0,Ernie Konnyu,R,31.2,California,63130.0,0,1976
2664,District 13,1.0,Norm Mineta ,D,57.5,California,100809.0,1,1978
2665,District 13,0.0,Dan O'Keefe,R,39.5,California,69306.0,0,1978
2666,District 13,1.0,Norm Mineta ,D,58.9,California,132246.0,1,1980
2667,District 13,0.0,"W. E. ""Ted"" Gagne",R,35.5,California,79766.0,0,1980
2668,District 13,1.0,Norm Mineta ,D,65.9,California,110805.0,1,1982
2669,District 13,0.0,Tom Kelly,R,31.4,California,52806.0,0,1982
2670,District 13,1.0,Norm Mineta ,D,65.2,California,139851.0,1,1984
2671,District 13,0.0,"John D. ""Jack"" Williams",R,33.0,California,70666.0,0,1984
2672,District 13,1.0,Norm Mineta ,D,69.7,California,107696.0,1,1986
2673,District 13,0.0,Bob Nash,R,30.3,California,46754.0,0,1986
2674,District 13,1.0,Norm Mineta ,D,67.1,California,143980.0,1,1988
2675,District 13,0.0,Luke Somner,R,29.8,California,63959.0,0,1988
2676,District 13,1.0,Norm Mineta ,D,58.0,California,97286.0,1,1990
2677,District 13,0.0,David E. Smith,R,35.7,California,59773.0,0,1990
2678,District 13,1.0,Pete Stark ,D,60.2,California,123795.0,1,1992
2679,District 13,0.0,Verne W. Teyler,R,31.6,California,64953.0,0,1992
2680,District 13,1.0,Pete Stark ,D,64.62,California,97344.0,1,1994
2681,District 13,0.0,Larry Molton,R,30.24,California,45555.0,0,1994
2682,District 13,1.0,Pete Stark ,D,65.2,California,114408.0,1,1996
2683,District 13,0.0,James Fay,R,30.4,California,53385.0,0,1996
2684,District 13,1.0,Pete Stark ,D,71.2,California,101671.0,1,1998
2685,District 13,0.0,James R. Goetz,R,26.65,California,38050.0,0,1998
2686,District 13,1.0,Pete Stark ,D,70.5,California,129012.0,1,2000
2687,District 13,0.0,"James R. ""Jim"" Goetz",R,24.3,California,44499.0,0,2000
2688,District 13,1.0,Pete Stark ,D,71.1,California,86495.0,1,2002
2689,District 13,0.0,Syed R. Mahmoud,R,22.1,California,26852.0,0,2002
2690,District 13,1.0,Pete Stark ,D,71.7,California,144605.0,1,2004
2691,District 13,0.0,George I. Bruno,R,28.2,California,48439.0,0,2004
2692,District 13,1.0,Pete Stark ,D,74.9,California,144409.0,1,2006
2693,District 13,0.0,George I. Bruno,R,25.1,California,27141.0,0,2006
2694,District 13,1.0,Pete Stark ,D,76.5,California,166829.0,1,2008
2695,District 13,0.0,Raymond Chui,R,23.5,California,51447.0,0,2008
2696,District 13,1.0,Pete Stark ,D,72.19,California,118278.0,1,2010
2697,District 13,0.0,Forest Baker,R,27.81,California,45545.0,0,2010
2698,District 13,,Barbara Lee,D,87.0,California,250436.0,1,2012
2699,District 13,1.0,Barbara Lee ,D,89.0,California,168491.0,1,2014
2700,District 13,0.0,Dakin Sundeen,R,11.0,California,21940.0,0,2014
2701,District 13,1.0,Barbara Lee ,D,91.0,California,293117.0,1,2016
2702,District 13,0.0,Sue Caro,R,9.0,California,29754.0,0,2016
2703,District 7,1.0,Roy Blunt ,R,72.6,Missouri,129746.0,1,1998
2704,District 7,0.0,Marc Perkel,D,24.3,Missouri,43146.0,0,1998
2705,District 7,1.0,Roy Blunt ,R,74.81,Missouri,149519.0,1,2002
2706,District 7,0.0,Roland Roy Lapham,D,23.0,Missouri,45964.0,0,2002
2707,District 7,1.0,Roy Blunt ,R,70.45,Missouri,210080.0,1,2004
2708,District 7,0.0,Jim Newberry,D,28.29,Missouri,84356.0,0,2004
2709,District 7,1.0,Roy Blunt ,R,66.75,Missouri,160942.0,1,2006
2710,District 7,0.0,Jack Truman,D,30.11,Missouri,75592.0,0,2006
2711,District 7,1.0,Roy Blunt ,R,67.76,Missouri,219016.0,1,2008
2712,District 7,0.0,Richard Monroe,D,28.16,Missouri,91010.0,0,2008
2713,District 7,,Billy Long,R,63.39,Missouri,141010.0,1,2010
2714,District 7,,Scott Eckersley,D,30.37,Missouri,67545.0,0,2010
2715,District 7,1.0,Billy Long ,R,63.9,Missouri,203565.0,1,2012
2716,District 7,0.0,Jim Evans,D,30.9,Missouri,98498.0,0,2012
2717,District 7,1.0,Billy Long ,R,63.46,Missouri,104054.0,1,2014
2718,District 7,0.0,Jim Evans,D,28.84,Missouri,47282.0,0,2014
2719,District 7,1.0,Billy Long ,R,67.56,Missouri,228001.0,1,2016
2720,District 7,0.0,Genevieve Williams,D,27.38,Missouri,92390.0,0,2016
2721,District 13,,Mac Thornberry,R,55.0,Texas,79466.0,1,1994
2722,District 13,1.0,Bill Sarpalius ,D,45.0,Texas,63923.0,0,1994
2723,District 13,1.0,Mac Thornberry ,R,67.0,Texas,116098.0,1,1996
2724,District 13,0.0,Samuel Brown Silverman,D,32.0,Texas,56066.0,0,1996
2725,District 13,1.0,Mac Thornberry ,R,68.0,Texas,81141.0,1,1998
2726,District 13,0.0,Mark Harmon,D,31.0,Texas,37027.0,0,1998
2727,District 13,1.0,Mac Thornberry ,R,68.0,Texas,117995.0,1,2000
2728,District 13,0.0,Curtis Clinesmith,D,31.0,Texas,54343.0,0,2000
2729,District 13,1.0,Mac Thornberry ,R,79.0,Texas,119401.0,1,2002
2730,District 13,0.0,Zane Reese,D,21.0,Texas,31218.0,0,2002
2731,District 13,1.0,Mac Thornberry ,R,92.0,Texas,189448.0,1,2004
2732,District 13,1.0,Mac Thornberry ,R,74.0,Texas,108107.0,1,2006
2733,District 13,0.0,Roger J. Waun,D,23.0,Texas,33460.0,0,2006
2734,District 13,1.0,Mac Thornberry ,R,78.0,Texas,180078.0,1,2008
2735,District 13,0.0,Roger James Waun,D,22.0,Texas,51841.0,0,2008
2736,District 13,1.0,Mac Thornberry ,R,87.0,Texas,113201.0,1,2010
2737,District 13,1.0,Mac Thornberry ,R,91.0,Texas,187775.0,1,2012
2738,District 13,1.0,Mac Thornberry ,R,84.0,Texas,110842.0,1,2014
2739,District 13,0.0,Mike Minter,D,13.0,Texas,16822.0,0,2014
2740,District 37,1.0,Lionel Van Deerlin ,D,51.4,California,63821.0,1,1962
2741,District 37,0.0,Dick Wilson,R,48.6,California,60460.0,0,1962
2742,District 37,1.0,Lionel Van Deerlin ,D,58.2,California,85624.0,1,1964
2743,District 37,0.0,Dick Wilson,R,41.8,California,61373.0,0,1964
2744,District 37,1.0,Lionel Van Deerlin ,D,61.2,California,80060.0,1,1966
2745,District 37,0.0,Mike Schaefer,R,38.8,California,50817.0,0,1966
2746,District 37,1.0,Lionel Van Deerlin ,D,64.7,California,95591.0,1,1968
2747,District 37,0.0,Mike Schaefer,R,35.3,California,52212.0,0,1968
2748,District 37,1.0,Lionel Van Deerlin ,D,72.1,California,93952.0,1,1970
2749,District 37,0.0,James B. Kuhn,R,24.5,California,31968.0,0,1970
2750,District 37,,Yvonne Brathwaite Burke (I),D,73.2,California,120392.0,1,1972
2751,District 37,,Greg Tria,R,24.7,California,40633.0,0,1972
2752,District 37,1.0,Jerry Pettis ,R,63.2,California,88548.0,1,1974
2753,District 37,0.0,Bobby Ray Vincent,D,32.9,California,46449.0,0,1974
2754,District 37,,Shirley Neil Pettis,R,60.5,California,,1,1975
2755,District 37,,Ron Pettis,D,14.7,California,,0,1975
2756,District 37,,James L. Mayfield,D,12.7,California,,0,1975
2757,District 37,,Frank M. Bogert,R,5.4,California,,0,1975
2758,District 37,,"Joe E. Hubbs, Sr.",D,1.3,California,,0,1975
2759,District 37,,Louis Martinez,R,1.0,California,,0,1975
2760,District 37,,Jack H. Harrison,R,0.8,California,,0,1975
2761,District 37,,Clodeon Speed Adkins,D,0.6,California,,0,1975
2762,District 37,,Bud Mathewson,R,0.6,California,,0,1975
2763,District 37,,"C. L. ""Jimmie"" James",D,0.4,California,,0,1975
2764,District 37,,"Richard ""Doc"" Welby",D,0.3,California,,0,1975
2765,District 37,,Robert J. Allenthorp,R,0.2,California,,0,1975
2766,District 37,1.0,Shirley Neil Pettis ,R,71.1,California,133634.0,1,1976
2767,District 37,0.0,Douglas C. Nilson Jr.,D,26.1,California,49021.0,0,1976
2768,District 37,,Jerry Lewis,R,61.4,California,106581.0,1,1978
2769,District 37,,Dan Corcoran,D,34.8,California,60463.0,0,1978
2770,District 37,1.0,Jerry Lewis ,R,71.6,California,165371.0,1,1980
2771,District 37,0.0,"Donald M. ""Don"" Rusk",D,25.1,California,58091.0,0,1980
2772,District 37,,Al McCandless,R,59.1,California,105065.0,1,1982
2773,District 37,,"Curtis R. ""Sam"" Cross",D,38.5,California,68510.0,0,1982
2774,District 37,1.0,Al McCandless ,R,63.6,California,149955.0,1,1984
2775,District 37,0.0,"David E. ""Dave"" Skinner",D,36.4,California,85908.0,0,1984
2776,District 37,1.0,Al McCandless ,R,63.7,California,122416.0,1,1986
2777,District 37,0.0,"David E. ""Dave"" Skinner",D,36.3,California,69808.0,0,1986
2778,District 37,1.0,Al McCandless ,R,64.3,California,174284.0,1,1988
2779,District 37,0.0,Johnny Pearson,D,33.1,California,89666.0,0,1988
2780,District 37,1.0,Al McCandless ,R,49.8,California,115469.0,1,1990
2781,District 37,0.0,Ralph Waite,D,44.8,California,103961.0,0,1990
2782,District 37,1.0,Walter R. Tucker III ,D,85.7,California,97159.0,1,1992
2783,District 37,1.0,Walter R. Tucker III ,D,77.37,California,64166.0,1,1994
2784,District 37,,Juanita Millender-McDonald-I,D,85.0,California,87247.0,1,1996
2785,District 37,,Michael Voetee,R,15.0,California,15339.0,0,1996
2786,District 37,,Juanita Millender-McDonald-I,D,85.06,California,70026.0,1,1998
2787,District 37,,Saul E. Lankster,R,14.94,California,12301.0,0,1998
2788,District 37,,Juanita Millender-McDonald-I,D,82.4,California,93269.0,1,2000
2789,District 37,,Vernon Van,R,11.3,California,12762.0,0,2000
2790,District 37,,Juanita Millender-McDonald-I,D,73.0,California,63445.0,1,2002
2791,District 37,,Oscar A. Velasco,R,23.1,California,20154.0,0,2002
2792,District 37,,Juanita Millender-McDonald-I,D,75.1,California,118823.0,1,2004
2793,District 37,,Vernon Van,R,20.2,California,31960.0,0,2004
2794,District 37,,Juanita Millender-McDonald-I,D,82.4,California,80716.0,1,2006
2795,District 37,,Laura Richardson,D,67.05,California,11956.0,1,2007
2796,District 37,,John Kanaley,R,25.24,California,5309.0,0,2007
2797,District 37,,Laura Richardson,D,74.9,California,131342.0,1,2008
2798,District 37,,Laura Richardson,D,68.36,California,85799.0,1,2010
2799,District 37,,Star Parker,R,23.23,California,29159.0,0,2010
2800,District 37,1.0,Karen Bass ,D,86.0,California,207039.0,1,2012
2801,District 37,0.0,Morgan Osborne,R,14.0,California,32541.0,0,2012
2802,District 37,1.0,Karen Bass ,D,84.0,California,96787.0,1,2014
2803,District 37,0.0,R. Adam King,R,16.0,California,18051.0,0,2014
2804,District 37,1.0,Karen Bass ,D,81.0,California,192490.0,1,2016
2805,District 37,0.0,Chris Blake Wiggins,D,19.0,California,44782.0,0,2016
2806,District 5,,Chris Murphy,D,56.0,Connecticut,122980.0,1,2006
2807,District 5,1.0,Nancy Johnson ,R,44.0,Connecticut,94824.0,0,2006
2808,District 5,1.0,Chris Murphy ,D,59.0,Connecticut,178377.0,1,2008
2809,District 5,0.0,David Cappiello,R,39.0,Connecticut,117585.0,0,2008
2810,District 5,1.0,Chris Murphy ,D,54.0,Connecticut,122879.0,1,2010
2811,District 5,0.0,Sam Caligiuri,R,46.0,Connecticut,104402.0,0,2010
2812,District 5,,Elizabeth Esty,D,52.0,Connecticut,142201.0,1,2012
2813,District 5,,Andrew Roraback,R,48.0,Connecticut,133256.0,0,2012
2814,District 5,1.0,Elizabeth Esty ,D,53.0,Connecticut,113564.0,1,2014
2815,District 5,0.0,Mark Greenberg,R,46.0,Connecticut,97767.0,0,2014
2816,District 5,1.0,Elizabeth Esty ,D,58.0,Connecticut,179252.0,1,2016
2817,District 5,0.0,Clay Cope,R,42.0,Connecticut,129801.0,0,2016
2818,District 31,,John Carter,R,64.8,Texas,160247.0,1,2004
2819,District 31,,Jon Porter,D,32.5,Texas,80292.0,0,2004
2820,District 31,,John Carter,R,58.0,Texas,94242.0,1,2006
