request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141172&c-t-p=1,c-t-id,141172,"THOMPSON, PATRICK",c-t-eid,6505791,"THOMPSON, PATRICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15099,"US HOUSE DISTRICT GA 011",c-t-ico,C,Challenger,9,3350.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141199&c-t-p=1,c-t-id,141199,"BAQAI, FARAH",c-t-eid,17657934,"BAQAI, FARAH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15113,"US HOUSE DISTRICT IL 003",c-t-ico,C,Challenger,10,3335.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161798&c-t-p=1,c-t-id,161798,"VALDEZ, RICHARD A",c-t-eid,6469812,"VALDEZ, RICHARD A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15023,"US HOUSE DISTRICT CA 028",c-t-ico,C,Challenger,5,3335.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=171843&c-t-p=2,c-t-id,171843,"SHYPULEFSKI, JOHN BRENT",c-t-eid,23442272,"SHYPULEFSKI, JOHN BRENT",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2014,2014,c-r-t,1,Standard,c-r-osid,15208,"US HOUSE DISTRICT NC 001",c-t-ico,O,Open,3,3280.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=175619&c-t-p=2,c-t-id,175619,"VINCENT, RON",c-t-eid,17658118,"VINCENT, RON",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2014,2014,c-r-t,1,Standard,c-r-osid,15206,"US HOUSE DISTRICT MS 004",c-t-ico,O,Open,10,3264.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142100&c-t-p=3,c-t-id,142100,"BALAM, JOEL",c-t-eid,17658784,"BALAM, JOEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,KS,KS,y,2012,2012,c-r-t,1,Standard,c-r-osid,15140,"US HOUSE DISTRICT KS 003",c-t-ico,C,Challenger,15,3246.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141275&c-t-p=2,c-t-id,141275,"BAILEY, DWAYNE (GULLY)",c-t-eid,6514126,"BAILEY, DWAYNE (GULLY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15149,"US HOUSE DISTRICT LA 002",c-t-ico,C,Challenger,8,3210.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141468&c-t-p=2,c-t-id,141468,"MCGOWAN, TERRENCE",c-t-eid,17658187,"MCGOWAN, TERRENCE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2012,2012,c-r-t,1,Standard,c-r-osid,15230,"US HOUSE DISTRICT NJ 004",c-t-ico,C,Challenger,23,3210.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=168124&c-t-p=1,c-t-id,168124,"ANDERSON, PETER O",c-t-eid,14827649,"ANDERSON, PETER O",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15034,"US HOUSE DISTRICT CA 039",c-t-ico,C,Challenger,16,3209.40
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140872&c-t-p=1,c-t-id,140872,"URQUIDI, DOUG",c-t-eid,17657632,"URQUIDI, DOUG",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AK,AK,y,2012,2012,c-r-t,1,Standard,c-r-osid,14975,"US HOUSE DISTRICT AK 001",c-t-ico,O,Open,4,3208.34
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=195156&c-t-p=1,c-t-id,195156,"MYRICKES, DORIAN CL",c-t-eid,38444980,"MYRICKES, DORIAN CL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2016,2016,c-r-t,1,Standard,c-r-osid,15112,"US HOUSE DISTRICT IL 002",c-t-ico,C,Challenger,2,3200.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141273&c-t-p=2,c-t-id,141273,"LAROSE, JOSUE",c-t-eid,17658004,"LAROSE, JOSUE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15149,"US HOUSE DISTRICT LA 002",c-t-ico,C,Challenger,7,3188.21
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=222103&c-t-p=2,c-t-id,222103,"WAMPLER, KRIS",c-t-eid,43550100,"WAMPLER, KRIS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2017,2017,c-r-t,3,Special,c-r-osid,15323,"US HOUSE DISTRICT SC 005",c-t-ico,O,Open,7,3180.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141490&c-t-p=2,c-t-id,141490,"LANDSBERGER, BRIAN",c-t-eid,17658209,"LANDSBERGER, BRIAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2012,2012,c-r-t,1,Standard,c-r-osid,15242,"US HOUSE DISTRICT NV 001",c-t-ico,O,Open,4,3172.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161247&c-t-p=3,c-t-id,161247,"BARRON, PATRICK J",c-t-eid,19894845,"BARRON, PATRICK J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,MA,MA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15156,"US HOUSE DISTRICT MA 003",c-t-ico,C,Challenger,3,3167.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=209340&c-t-p=2,c-t-id,209340,"KELLER, CRAIG",c-t-eid,2767453,"KELLER, CRAIG",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15394,"US HOUSE DISTRICT WA 007",c-t-ico,O,Open,27,3155.92
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=181102&c-t-p=3,c-t-id,181102,"SWARTOUT, DAVID",c-t-eid,25761353,"SWARTOUT, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,179,"NO PARTY AFFILIATION",c-t-p,3,Third-Party,s,MI,MI,y,2014,2014,c-r-t,1,Standard,c-r-osid,15179,"US HOUSE DISTRICT MI 007",c-t-ico,C,Challenger,7,3150.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=175893&c-t-p=2,c-t-id,175893,"WEBB, JOHN",c-t-eid,6429901,"WEBB, JOHN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2014,2014,c-r-t,1,Standard,c-r-osid,15198,"US HOUSE DISTRICT MO 004",c-t-ico,C,Challenger,8,3140.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=164189&c-t-p=3,c-t-id,164189,"SCHLAKMAN, IAN",c-t-eid,21264049,"SCHLAKMAN, IAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,MD,MD,y,2014,2014,c-r-t,1,Standard,c-r-osid,15164,"US HOUSE DISTRICT MD 002",c-t-ico,C,Challenger,13,3067.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141503&c-t-p=2,c-t-id,141503,"HILL, KIRAN",c-t-eid,17658222,"HILL, KIRAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2012,2012,c-r-t,1,Standard,c-r-osid,15245,"US HOUSE DISTRICT NV 004",c-t-ico,O,Open,33,3057.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202168&c-t-p=1,c-t-id,202168,"OLIVERIO, PIERLUIGI C",c-t-eid,691013,"OLIVERIO, PIERLUIGI C",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15012,"US HOUSE DISTRICT CA 017",c-t-ico,C,Challenger,1,3052.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=165522&c-t-p=1,c-t-id,165522,"SMITH, JESSE T",c-t-eid,22027767,"SMITH, JESSE T",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2014,2014,c-r-t,1,Standard,c-r-osid,14978,"US HOUSE DISTRICT AL 003",c-t-ico,C,Challenger,15,3050.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=168016&c-t-p=2,c-t-id,168016,"SUNDEEN, DAKIN",c-t-eid,23420948,"SUNDEEN, DAKIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15008,"US HOUSE DISTRICT CA 013",c-t-ico,C,Challenger,11,3050.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=256293&c-t-p=3,c-t-id,256293,"CUTRIGHT, JUDITH",c-t-eid,45364265,"CUTRIGHT, JUDITH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,TX,TX,y,2018,2018,c-r-t,3,Special,c-r-osid,15362,"US HOUSE DISTRICT TX 027",c-t-ico,O,Open,4,3050.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=227591&c-t-p=1,c-t-id,227591,"CHATLOS, ROBERT",c-t-eid,44044688,"CHATLOS, ROBERT",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2018,2018,c-r-t,1,Standard,c-r-osid,15137,"US HOUSE DISTRICT IN 009",c-t-ico,O,Open,2,3015.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140984&c-t-p=2,c-t-id,140984,"WRIGHT, CATHIE",c-t-eid,17657733,"WRIGHT, CATHIE",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15020,"US HOUSE DISTRICT CA 025",c-t-ico,C,Challenger,1,3000.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=176812&c-t-p=2,c-t-id,176812,"MUELLER, KAREN L",c-t-eid,24811852,"MUELLER, KAREN L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2014,2014,c-r-t,1,Standard,c-r-osid,15400,"US HOUSE DISTRICT WI 003",c-t-ico,O,Open,5,2990.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=213306&c-t-p=2,c-t-id,213306,"BELL, ROBERT LAMAR (BOB)",c-t-eid,26395833,"BELL, ROBERT LAMAR (BOB)",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15153,"US HOUSE DISTRICT LA 006",c-t-ico,C,Challenger,21,2945.70
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=174653&c-t-p=3,c-t-id,174653,"BOWDEN, CRAIG",c-t-eid,24352076,"BOWDEN, CRAIG",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,UT,UT,y,2014,2014,c-r-t,1,Standard,c-r-osid,15372,"US HOUSE DISTRICT UT 001",c-t-ico,C,Challenger,9,2922.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161303&c-t-p=2,c-t-id,161303,"GARDINER, MICHAEL J",c-t-eid,17657576,"GARDINER, MICHAEL J",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,RI,RI,y,2010,2010,c-r-t,1,Standard,c-r-osid,15318,"US HOUSE DISTRICT RI 002",c-t-ico,O,Open,4,2918.97
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161933&c-t-p=1,c-t-id,161933,"MOSTERT, NICK JUAN",c-t-eid,19895234,"MOSTERT, NICK JUAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15028,"US HOUSE DISTRICT CA 033",c-t-ico,O,Open,16,2912.71
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202135&c-t-p=2,c-t-id,202135,"EVANS, ROBERT (BOB)",c-t-eid,39707201,"EVANS, ROBERT (BOB)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15001,"US HOUSE DISTRICT CA 006",c-t-ico,C,Challenger,4,2905.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161748&c-t-p=1,c-t-id,161748,"MARIN, MEL M",c-t-eid,19895108,"MARIN, MEL M",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15301,"US HOUSE DISTRICT PA 003",c-t-ico,C,Challenger,10,2885.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=176844&c-t-p=2,c-t-id,176844,"SUTHERLAND, ROBERT J",c-t-eid,24811871,"SUTHERLAND, ROBERT J",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15388,"US HOUSE DISTRICT WA 001",c-t-ico,C,Challenger,28,2875.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160774&c-t-p=1,c-t-id,160774,"RAY, CARL",c-t-eid,19890289,"RAY, CARL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,15128,"US HOUSE DISTRICT IL 018",c-t-ico,O,Open,9,2860.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202260&c-t-p=2,c-t-id,202260,"NAVARRO, OMAR",c-t-eid,39707281,"NAVARRO, OMAR",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15038,"US HOUSE DISTRICT CA 043",c-t-ico,C,Challenger,4,2846.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=200072&c-t-p=2,c-t-id,200072,"SPENCER, LYNDLE",c-t-eid,39656637,"SPENCER, LYNDLE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2016,2016,c-r-t,1,Standard,c-r-osid,15201,"US HOUSE DISTRICT MO 007",c-t-ico,C,Challenger,11,2837.85
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160733&c-t-p=2,c-t-id,160733,"STOCKTON, DAN",c-t-eid,19890271,"STOCKTON, DAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2010,2010,c-r-t,1,Standard,c-r-osid,15136,"US HOUSE DISTRICT IN 008",c-t-ico,O,Open,49,2832.89
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=221086&c-t-p=1,c-t-id,221086,"FOUGHT, STEVEN",c-t-eid,42430814,"FOUGHT, STEVEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2016,2016,c-r-t,1,Standard,c-r-osid,15280,"US HOUSE DISTRICT OH 008",c-t-ico,O,Open,8,2829.84
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142097&c-t-p=2,c-t-id,142097,"HARMON, WAYNE E (GUNNY)",c-t-eid,17658781,"HARMON, WAYNE E (GUNNY)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15135,"US HOUSE DISTRICT IN 007",c-t-ico,O,Open,4,2795.19
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161496&c-t-p=1,c-t-id,161496,"TURNER, SAM",c-t-eid,19894979,"TURNER, SAM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2010,2010,c-r-t,1,Standard,c-r-osid,15213,"US HOUSE DISTRICT NC 006",c-t-ico,C,Challenger,7,2775.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161876&c-t-p=2,c-t-id,161876,"BLANK, ROGER S",c-t-eid,19891061,"BLANK, ROGER S",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2010,2010,c-r-t,1,Standard,c-r-osid,15259,"US HOUSE DISTRICT NY 014",c-t-ico,O,Open,33,2762.72
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141264&c-t-p=3,c-t-id,141264,"BEACHAM, ANDREW R",c-t-eid,17657996,"BEACHAM, ANDREW R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15143,"US HOUSE DISTRICT KY 002",c-t-ico,C,Challenger,3,2760.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160680&c-t-p=3,c-t-id,160680,"RYON, DAVID",c-t-eid,3165040,"RYON, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,OH,OH,y,2010,2010,c-r-t,1,Standard,c-r-osid,15287,"US HOUSE DISTRICT OH 015",c-t-ico,C,Challenger,16,2749.23
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160853&c-t-p=3,c-t-id,160853,"BLEVINS, JEFFREY J",c-t-eid,17657555,"BLEVINS, JEFFREY J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,OH,OH,y,2010,2010,c-r-t,1,Standard,c-r-osid,15288,"US HOUSE DISTRICT OH 016",c-t-ico,C,Challenger,45,2720.95
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140600&c-t-p=1,c-t-id,140600,"SCHARER, GENE",c-t-eid,17657377,"SCHARER, GENE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AZ,AZ,y,2012,2012,c-r-t,1,Standard,c-r-osid,14994,"US HOUSE DISTRICT AZ 008",c-t-ico,C,Challenger,6,2720.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161830&c-t-p=2,c-t-id,161830,"BARTOSZ, GREG",c-t-eid,15478192,"BARTOSZ, GREG",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2010,2010,c-r-t,1,Standard,c-r-osid,15165,"US HOUSE DISTRICT MD 003",c-t-ico,O,Open,100,2719.53
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161774&c-t-p=1,c-t-id,161774,"JELINCIC, JUSTIN",c-t-eid,17657388,"JELINCIC, JUSTIN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15008,"US HOUSE DISTRICT CA 013",c-t-ico,C,Challenger,6,2701.99
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202132&c-t-p=2,c-t-id,202132,"SANTAMARIA, CARLOS",c-t-eid,39707199,"SANTAMARIA, CARLOS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15000,"US HOUSE DISTRICT CA 005",c-t-ico,C,Challenger,1,2700.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141562&c-t-p=2,c-t-id,141562,"BREEN, EDWARD FOCKE",c-t-eid,17658279,"BREEN, EDWARD FOCKE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,15282,"US HOUSE DISTRICT OH 010",c-t-ico,C,Challenger,2,2666.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=200035&c-t-p=3,c-t-id,200035,"SIMMONS, DOANITA",c-t-eid,39656617,"SIMMONS, DOANITA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,MO,MO,y,2016,2016,c-r-t,1,Standard,c-r-osid,15197,"US HOUSE DISTRICT MO 003",c-t-ico,C,Challenger,4,2663.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=196876&c-t-p=1,c-t-id,196876,"BOLLING, DAN",c-t-eid,38601907,"BOLLING, DAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2016,2016,c-r-t,1,Standard,c-r-osid,15170,"US HOUSE DISTRICT MD 008",c-t-ico,O,Open,2,2660.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141434&c-t-p=1,c-t-id,141434,"MURPHY, TIMOTHY",c-t-eid,17658156,"MURPHY, TIMOTHY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2012,2012,c-r-t,1,Standard,c-r-osid,15217,"US HOUSE DISTRICT NC 010",c-t-ico,O,Open,5,2655.20
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=229333&c-t-p=1,c-t-id,229333,"HARRIS, MATT",c-t-eid,44105361,"HARRIS, MATT",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,15345,"US HOUSE DISTRICT TX 010",c-t-ico,O,Open,2,2622.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=230312&c-t-p=1,c-t-id,230312,"PRETOT, JAKE",c-t-eid,16360096,"PRETOT, JAKE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2018,2018,c-r-t,1,Standard,c-r-osid,15164,"US HOUSE DISTRICT MD 002",c-t-ico,C,Challenger,7,2620.76
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=211097&c-t-p=3,c-t-id,211097,"CRAIG, ANDY",c-t-eid,24811826,"CRAIG, ANDY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2016,2016,c-r-t,1,Standard,c-r-osid,15401,"US HOUSE DISTRICT WI 004",c-t-ico,C,Challenger,25,2591.57
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=208366&c-t-p=2,c-t-id,208366,"MATVEY, JOSEPH",c-t-eid,37917065,"MATVEY, JOSEPH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2016,2016,c-r-t,1,Standard,c-r-osid,15280,"US HOUSE DISTRICT OH 008",c-t-ico,O,Open,1,2583.94
